event_id,cost,availability,quantity_total,quantity_sold
3901090.0,841.3399999999999,9.0,610.0,123
3901160.0,182.65,1.0,15.0,10
3933520.0,22.85,1.0,250.0,147
3966486.0,90.2,1.0,13.0,10
3999376.0,4143.46,5.0,162.0,18
4031440.0,6.22,2.0,40.0,4
4031458.0,9.98,2.0,120.0,33
4031470.0,9.98,2.0,120.0,4
4031658.0,75.0,1.0,20.0,0
4031976.0,20.0,1.0,75.0,5
4032084.0,150.0,1.0,1.0,1
4064420.0,46.26,1.0,75.0,19
4064494.0,26.37,2.0,300.0,109
4064722.0,40.0,1.0,10.0,8
4074360.0,1201.75,1.0,30.0,30
4097288.0,175.57999999999998,4.0,30998.0,1
4097482.0,149.21,2.0,100.0,4
4130078.0,149.41,2.0,50.0,21
4156290.0,25.759999999999998,6.0,1128.0,251
4162536.0,274.0,2.0,21.0,1
4162650.0,353.0,3.0,31.0,2
4162904.0,55.0,2.0,109.0,109
4163206.0,41.53,1.0,50.0,10
4195284.0,25.0,3.0,350.0,37
4195466.0,80.0,1.0,60.0,55
4228132.0,9.95,1.0,30.0,3
4228268.0,1199.9099999999999,5.0,277.0,19
4246722.0,3.73,2.0,400.0,30
4293882.0,30.0,1.0,30.0,11
4359364.0,79.0,1.0,10.0,3
4359426.0,75.0,1.0,14.0,9
4392112.0,50.0,2.0,63.0,31
4392602.0,270.52,4.0,450.0,29
4425054.0,215.0,4.0,200290.0,134
4457776.0,27.5,2.0,70.0,30
4458086.0,45.0,4.0,231.0,106
4522954.0,2693.7299999999996,7.0,400.0,109
4522972.0,140.0,1.0,1.0,1
4523034.0,164.95000000000002,11.0,315.0,313
4523092.0,,1.0,0.0,1
4523694.0,18.54,3.0,202.0,41
4555992.0,108.60000000000001,3.0,378.0,406
4556408.0,7.5,1.0,100.0,65
4574062.0,5.57,3.0,1000.0,100
4588538.0,23.11,2.0,150.0,8
4601344.0,25.0,2.0,450.0,22
4609534.0,93.06,1.0,50.0,20
4621734.0,490.0,1.0,47.0,0
4643944.0,250.0,2.0,40.0,1
4654117.0,65.0,1.0,60.0,1
4654495.0,3.73,2.0,51.0,47
4673345.0,7.0,2.0,240.0,107
4687013.0,17.81,1.0,140.0,115
4687475.0,35.0,1.0,30.0,9
4691577.0,37.53,3.0,100.0,31
4719771.0,250.0,1.0,10000.0,0
4720157.0,20.0,1.0,40.0,13
4720301.0,65.7,2.0,100.0,18
4729751.0,9.0,1.0,60.0,2
4746151.0,32.08,1.0,15.0,10
,,,0.0,0
4752631.0,88.65,1.0,15.0,8
4753105.0,45.0,3.0,695.0,345
4785839.0,133.04999999999998,4.0,575.0,29
4785935.0,45.31,1.0,24.0,11
4817979.0,49022.720000000016,13.0,2040.0,8
4818247.0,28.78,2.0,20.0,0
4818691.0,268.69000000000005,3.0,215.0,5
4851467.0,218.0,2.0,20.0,1
4855343.0,378.73,3.0,49.0,72
4883835.0,1560.0,8.0,235.0,6
4893765.0,17.91,1.0,60.0,39
4936325.0,55.0,3.0,169.0,9
4947235.0,50.0,1.0,250.0,1
4949514.0,36.35,1.0,12.0,3
4949538.0,36.35,1.0,12.0,1
4981732.0,140.0,2.0,200.0,4
4981820.0,378.0,3.0,370.0,70
4982012.0,25.0,1.0,1000.0,409
4982122.0,190.0,2.0,200.0,14
4982322.0,50.0,1.0,300.0,2
4982536.0,6.0,2.0,1000000.0,0
5047502.0,98.0,1.0,750.0,0
5047844.0,,1.0,101.0,0
5112882.0,,1.0,50.0,3
5112952.0,125.0,3.0,250.0,12
5113202.0,35.0,2.0,15.0,2
5113530.0,18.0,1.0,15.0,17
5113568.0,,1.0,1.0,1
5113620.0,240.0,21.0,917.0,111
5128416.0,50.0,1.0,200.0,9
5133898.0,11202.45,6.0,501.0,2
5145628.0,31.91,1.0,20.0,2
5145872.0,120.0,2.0,1000.0,0
5145900.0,50.0,1.0,31.0,1
5146282.0,34.45,1.0,300.0,300
5146304.0,15.0,2.0,250.0,139
5155796.0,15.0,2.0,9.0,18
5161240.0,83.06,2.0,450.0,105
5177544.0,188.0,2.0,500.0,29
5178304.0,5.83,1.0,800.0,13
5178656.0,70.0,2.0,50.0,27
5179148.0,158.66,2.0,100.0,0
5193970.0,115.0,5.0,186.0,9
5211296.0,600.0,3.0,250.0,82
5211326.0,30.0,1.0,40.0,11
5211650.0,10.0,1.0,75.0,4
5211664.0,3475.1499999999996,14.0,325.0,253
5211892.0,80.0,5.0,2500.0,871
5244114.0,32.08,1.0,40.0,9
5276902.0,269.0,4.0,70.0,9
5277020.0,17.81,1.0,25.0,24
5277302.0,150.0,1.0,30.0,0
5277432.0,100.0,3.0,10.0,60
5297796.0,424.3,1.0,1.0,1
5309486.0,235.51999999999998,2.0,40.0,6
5309602.0,30.0,2.0,50.0,24
5309944.0,22.63,1.0,50.0,1
5324906.0,46.26,1.0,100.0,0
5331318.0,566.47,2.0,12.0,0
5363212.0,174.95,6.0,350.0,94
5375174.0,12.0,3.0,84.0,24
5375200.0,22.63,1.0,100.0,32
5375496.0,623.78,2.0,80.0,15
5407760.0,11.78,2.0,180.0,25
5408312.0,94.0,2.0,400.0,1
5408412.0,1800.0,4.0,205.0,9
5408434.0,59.09,1.0,250.0,141
5440744.0,46.43,4.0,155.0,29
5440968.0,10.44,1.0,384.0,384
5441076.0,17194.639999999996,8.0,4140.0,7
5461164.0,50.0,1.0,11.0,8
5461596.0,1246.2,1.0,30.0,5
5481894.0,180.0,3.0,651.0,12
5500428.0,22.63,1.0,25.0,17
5506978.0,129.98,2.0,150.0,1
5539414.0,50.0,3.0,488.0,0
5595368.0,75.5,4.0,80.0,13
5605156.0,6.6899999999999995,3.0,250.0,75
5613900.0,150.0,3.0,400.0,4
5637412.0,8.25,1.0,100.0,7
5652642.0,8.0,1.0,120.0,1
5653184.0,13.45,1.0,20.0,8
5669842.0,901.6,3.0,29.0,9
5670202.0,53.72,3.0,300.0,65
5670360.0,50.0,1.0,3.0,3
,,,0.0,0
5690872.0,69.88,1.0,55.0,16
5703372.0,145.0,3.0,350.0,27
5801135.0,162.4,4.0,700.0,61
5819053.0,12.0,1.0,500.0,2
5821969.0,10.35,1.0,15.0,5
5834495.0,256.94,2.0,200.0,14
5876865.0,20.0,2.0,3.0,2
5882071.0,22.0,1.0,300.0,26
5899223.0,405.0,9.0,225.0,52
5899249.0,36.0,1.0,70.0,31
5899261.0,4.47,1.0,95.0,54
5899303.0,6.77,1.0,25.0,1
5899865.0,,2.0,200.0,3
5899915.0,30.0,4.0,90.0,79
5916143.0,21.64,5.0,1250.0,22
5920327.0,96.16,3.0,30.0,18
,,,0.0,0
5997543.0,32.25,1.0,50.0,9
5997881.0,91.0,22.0,2160.0,129
6002271.0,210.0,3.0,300.0,3
6031809.0,8.51,2.0,350.0,32
6056889.0,40.0,1.0,150.0,42
6063593.0,65.0,2.0,250.0,40
6095009.0,5.0,1.0,10.0,10
6095887.0,250.0,1.0,40.0,0
6096121.0,64.61,5.0,23.0,12
6116863.0,35.0,1.0,80.0,1
6122325.0,425.58,1.0,50.0,3
6123383.0,30.0,1.0,123.0,18
6126663.0,209.0,2.0,2.0,1
6128915.0,8.46,1.0,35.0,30
6128935.0,6.06,1.0,30.0,15
6129147.0,51.05,1.0,26.0,10
6161645.0,31.0,2.0,200.0,11
6161805.0,49.72,2.0,150.0,1
6162205.0,,1.0,500.0,11
6171557.0,192.14999999999998,14.0,455.0,2
6181437.0,300.0,1.0,30.0,0
6192209.0,30.0,1.0,20.0,7
6196565.0,128.42000000000002,2.0,25.0,2
6227615.0,26.5,3.0,240.0,3
6245813.0,30.0,2.0,90.0,0
6325205.0,22.63,1.0,50.0,22
6358003.0,1.18,1.0,20.0,1
6359139.0,15.0,2.0,250.0,24
6364601.0,44.0,3.0,60.0,9
6390783.0,25.0,2.0,125.0,11
6391167.0,411.56000000000006,6.0,48.0,11
6391327.0,40.580000000000005,6.0,420.0,16
6423963.0,30.0,1.0,200.0,2
6423969.0,45.0,16.0,26000.0,95
6489171.0,55.0,5.0,430.0,12
6489475.0,8.5,1.0,100.0,74
6489513.0,8288.480000000001,11.0,156.0,60
6493717.0,70.93,14.0,360.0,11
6508627.0,87.0,3.0,195.0,73
6521981.0,103.02000000000001,3.0,200.0,109
6522159.0,1.13,1.0,10.0,1
6554607.0,42.0,6.0,116.0,27
6554781.0,17.91,1.0,18.0,14
6570195.0,366.28999999999996,30.0,280195.0,6537
6587865.0,20.0,1.0,50.0,2
6597493.0,34.0,3.0,294.0,260
6613953.0,225.0,1.0,5.0,2
6615485.0,36.98,1.0,100.0,2
6620869.0,105.0,12.0,1420.0,173
6620891.0,10.0,1.0,40.0,17
6637387.0,54.709999999999994,2.0,175.0,17
6663795.0,393.25,1.0,1.0,1
6686157.0,1794.43,4.0,180.0,4
6719021.0,5.0,1.0,40.0,2
6719255.0,8.75,2.0,112.0,16
6719271.0,27.36,2.0,100.0,3
6751273.0,75.0,1.0,150.0,2
6762865.0,1903.7500000000002,5.0,210.0,54
6779227.0,21.26,2.0,30.0,9
6784067.0,0.9,1.0,3.0,2
6807607.0,45.0,2.0,250.0,2
6817065.0,20.0,1.0,200.0,1
6837805.0,487.5,3.0,42.0,14
6849601.0,6.67,2.0,24.0,1
6850179.0,17.5,2.0,110.0,113
6928721.0,50.0,1.0,20.0,0
6946175.0,30.0,1.0,50.0,1
6947067.0,25.0,1.0,500.0,8
6948435.0,,2.0,5450.0,5250
6980963.0,10.0,1.0,30.0,7
6981021.0,12.0,1.0,70.0,2
6981305.0,360.0,5.0,21600.0,838
6990761.0,52.0,10.0,18000.0,106
7028915.0,35.08,1.0,24.0,5
7053119.0,20.0,1.0,15.0,7
7063721.0,238.0,2.0,74.0,14
7116405.0,32.15,1.0,200.0,202
,,,0.0,0
7141751.0,19.0,4.0,115.0,84
7177955.0,234.0,3.0,65.0,18
7209999.0,440.0,4.0,1030.0,587
7210055.0,100.0,1.0,100.0,55
7210285.0,75.0,5.0,375.0,92
7220143.0,42.91,3.0,200.0,16
7242721.0,10.0,4.0,105.0,23
7242859.0,5.0,4.0,388.0,14
7242951.0,27.36,1.0,10.0,10
7252859.0,45.58,1.0,30.0,19
7263869.0,340.0,2.0,10.0,1
7269307.0,38.17,4.0,220.0,25
7289881.0,49.45,4.0,55.0,21
7308235.0,945.3,3.0,155.0,7
7309037.0,487.5,3.0,42.0,14
7329399.0,70.0,4.0,200.0,14
7341227.0,22.63,1.0,50.0,7
7361915.0,17.81,1.0,30.0,21
7365173.0,15.0,1.0,40.0,30
7374567.0,12.0,1.0,30.0,2
7383201.0,175.42000000000002,6.0,1300.0,2
7401751.0,3.0,1.0,12.0,5
7410915.0,219.0,9.0,145.0,78
7427665.0,1930.05,1.0,20.0,5
7457923.0,26.22,3.0,450.0,336
7472263.0,261.6,4.0,240.0,38
7475377.0,20.0,1.0,24.0,13
7484101.0,10.0,1.0,100.0,0
7546315.0,20.0,5.0,248.0,235
7555625.0,90.0,2.0,40.0,1
7570773.0,706.22,2.0,120.0,1
7579043.0,17.91,1.0,80.0,18
7636537.0,12.0,1.0,60.0,40
7657053.0,15.0,1.0,100000.0,0
7659473.0,178.52,3.0,900.0,64
7700767.0,315.26,8.0,70994.0,19
7720947.0,10.0,1.0,35.0,3
7751999.0,25.0,1.0,75.0,7
7782567.0,30.0,2.0,60.0,13
7836531.0,60.0,1.0,24.0,20
7855223.0,30.0,1.0,200.0,0
7856197.0,117.0,3.0,72.0,34
7867005.0,20.0,1.0,1.0,0
7934751.0,165.0,8.0,1200.0,21
7957443.0,40.0,2.0,60.0,7
7973719.0,91.03999999999999,5.0,85.0,2
7996371.0,46.46,1.0,1.0,1
7996633.0,22.63,1.0,15.0,1
8017681.0,330.0,14.0,1050.0,11
8029891.0,5.0,2.0,80.0,22
8079875.0,38.559999999999995,4.0,185.0,29
8090763.0,76.32,1.0,15.0,9
8093937.0,310.0,3.0,30.0,2
8095303.0,210.64,2.0,170.0,1
8098943.0,20.0,1.0,17.0,16
8137073.0,119.87,3.0,300.0,46
8148569.0,466.71,2.0,100.0,3
8160869.0,10.0,1.0,100.0,11
8168243.0,45.0,3.0,150.0,26
8181263.0,30.0,1.0,40.0,0
8208627.0,200.0,1.0,50.0,0
8220627.0,25.0,1.0,30.0,14
8244617.0,47.34,10.0,584.0,100
8244753.0,40.0,1.0,50.0,34
8310099.0,50.0,1.0,10.0,0
8324175.0,10.0,1.0,50.0,0
8379817.0,90.0,1.0,100.0,0
8455577.0,1298.0,2.0,14.0,1
8589103.0,30.0,1.0,30.0,0
493362.0,40.0,2.0,480.0,23
755917.0,535.0,4.0,1480.0,291
789096.0,17.91,1.0,30.0,16
1017735.0,215.0,3.0,42.0,16
1116053.0,35.0,3.0,89.0,19
1149127.0,30.0,2.0,24.0,29
1149301.0,1857.8299999999992,22.0,580.0,73
1149303.0,1857.8299999999992,22.0,484.0,115
1182117.0,299.99,1.0,18.0,5
1182161.0,447.0,2.0,40.0,1
1215149.0,73.27,1.0,50.0,11
1260599.0,499.0,1.0,7.0,2
1280665.0,51.05,1.0,70.0,22
1305617.0,64.17,2.0,300.0,112
1313137.0,2244.74,2.0,36.0,8
1410891.0,35.0,2.0,10200.0,45
1411561.0,672.0,3.0,220.0,12
1443941.0,10.0,1.0,30.0,26
1444303.0,60.0,1.0,200.0,216
1477311.0,29.25,5.0,430.0,192
1509735.0,15.0,3.0,250.0,20
1542169.0,13.19,1.0,30.0,1
1542281.0,12.0,1.0,150.0,6
1542643.0,347.54,4.0,2000.0,2
1542665.0,8.46,1.0,800.0,22
1608147.0,10.0,1.0,50.0,50
1616935.0,7.5,1.0,70.0,0
1627889.0,280.0,3.0,3000.0,15
1640787.0,37.0,3.0,217.0,63
1640889.0,25.0,2.0,350.0,39
1654235.0,17.91,1.0,200.0,32
1655091.0,13.19,1.0,12.0,12
1673077.0,15.0,1.0,200.0,30
1673373.0,113.85000000000001,2.0,150.0,1
1673565.0,950.0,2.0,50.0,0
1706081.0,5.0,1.0,100.0,2
1739389.0,8.75,1.0,50.0,17
1771473.0,14.0,2.0,51.0,5
1771953.0,25.0,1.0,50.0,19
1771965.0,101.03,2.0,100.0,9
1772167.0,500.0,2.0,35.0,0
1869635.0,,1.0,100.0,0
1870513.0,50.400000000000006,6.0,391.0,380
1875743.0,18.0,2.0,100.0,9
1902529.0,55.0,2.0,60.0,2
1902619.0,10.0,1.0,100.0,34
1902639.0,30.0,7.0,130.0,33
1902733.0,94.28,5.0,500.0,28
1930291.0,30.0,3.0,190.0,127
1935211.0,45.0,1.0,38.0,11
1968147.0,56.39,2.0,141.0,1
1968643.0,50.0,3.0,200.0,17
2001299.0,15.0,1.0,10.0,10
2010125.0,35.0,1.0,20.0,0
2034121.0,185.04,4.0,840.0,189
2034147.0,220.85,6.0,1260.0,208
2064843.0,125.0,2.0,320.0,135
2066237.0,50.0,2.0,500.0,29
2066473.0,30032.240000000005,23.0,544.0,40
2066697.0,15.0,1.0,200.0,36
2067051.0,46.26,1.0,12.0,6
2081201.0,70.0,1.0,18.0,11
2097481.0,110.0,3.0,112.0,15
2097513.0,,1.0,0.0,116
2099203.0,58.449999999999996,3.0,299997.0,63
2099477.0,40.0,5.0,135.0,13
2131786.0,,1.0,150.0,8
2165272.0,68.89,2.0,55.0,24
2165286.0,36.81,1.0,40.0,17
2197714.0,10.0,1.0,50.0,17
2206814.0,17.91,1.0,35.0,35
2230142.0,400.0,7.0,2142.0,2289
2230184.0,90.0,3.0,350.0,173
2230186.0,49.0,1.0,50.0,17
2230826.0,10.0,1.0,101.0,101
2262938.0,68.89,2.0,200.0,23
2263032.0,635.9100000000001,3.0,900.0,159
2263148.0,45.0,3.0,500.0,59
2263236.0,987.8900000000001,3.0,60.0,1
2263628.0,3.45,2.0,100.0,81
2295762.0,8.46,1.0,33.0,26
2295870.0,15.0,1.0,100.0,13
2296426.0,,1.0,1000.0,0
2328374.0,15.0,1.0,300.0,30
2329240.0,15.0,1.0,175.0,165
2361370.0,63.85,3.0,130.0,11
2361556.0,35.0,2.0,20.0,15
2427034.0,10.0,2.0,124.0,5
2427088.0,12.120000000000001,4.0,500.0,90
2427546.0,10.0,1.0,200.0,6
2460328.0,25.0,1.0,8.0,2
2492936.0,20.0,1.0,10.0,1
2525090.0,20.0,1.0,80.0,21
2525454.0,50.0,1.0,285.0,78
2557984.0,12.190000000000001,2.0,200.0,10
2558024.0,25.0,3.0,765.0,13
2567198.0,39.0,3.0,54.0,3
2590686.0,15.0,1.0,50.0,50
2590826.0,20.0,1.0,150.0,26
2590872.0,,4.0,170100.0,87
2591108.0,120.0,3.0,55.0,9
2623388.0,46.01,1.0,50.0,1
2623598.0,100.0,1.0,500000.0,2
2623816.0,50.56,4.0,33.0,22
2656289.0,32.08,1.0,30.0,3
2656403.0,40.0,2.0,26.0,26
2688887.0,,1.0,80.0,0
2720137.0,20.27,1.0,10.0,9
2754449.0,3844.0,6.0,415.0,34
2755031.0,9.0,4.0,900.0,67
2785697.0,,1.0,20.0,0
2802021.0,277.0,3.0,35.0,3
2820231.0,58.019999999999996,2.0,300.0,19
2853227.0,30.0,1.0,30.0,28
2853395.0,75.0,1.0,40.0,35
2862195.0,150.0,2.0,110.0,38
2885749.0,55.0,1.0,300.0,17
2918221.0,20.0,1.0,50.0,20
2918993.0,27.36,1.0,35.0,15
2919097.0,9.4,1.0,25.0,24
2933083.0,82.53,4.0,95.0,4
2951053.0,1200.0,1.0,15.0,1
2965835.0,,1.0,20.0,0
2984035.0,32.0,2.0,5002.0,3
2984119.0,103.0,4.0,500.0,34
2984607.0,10.0,1.0,180.0,7
3016693.0,50.0,2.0,150.0,150
3017051.0,8.46,1.0,200.0,3
3017239.0,18.0,6.0,270.0,14
3017373.0,36.0,1.0,50.0,5
3050017.0,30.0,1.0,90.0,12
3082659.0,2619.7000000000003,5.0,63.0,61
3091487.0,33.17,3.0,250.0,70
3114965.0,36.81,1.0,100.0,50
3147691.0,960.05,1.0,20.0,4
3180519.0,17.91,1.0,40.0,38
3180811.0,,2.0,1200.0,331
3181057.0,60.0,1.0,175.0,50
3213559.0,70.0,2.0,1000.0,68
3213761.0,,16.0,625.0,38
3213837.0,8.75,1.0,3.0,1
3228011.0,1025.0,5.0,224.0,104
3246259.0,18.25,1.0,20.0,14
3246635.0,155.0,4.0,400.0,75
3246747.0,15.0,1.0,30.0,1
3279527.0,72.62,3.0,1075.0,105
3311439.0,40.0,1.0,178.0,6
3312197.0,180.0,2.0,400.0,415
3344187.0,3490.91,13.0,457.0,56
3344475.0,69.51,1.0,20.0,12
3344933.0,188.01,1.0,35.0,8
3377431.0,450.0,2.0,300.0,6
3377567.0,95.0,3.0,295.0,84
3377729.0,90.0,3.0,1800.0,9
3409907.0,10.0,1.0,250.0,99
3409911.0,75.0,3.0,3000.0,11
3409933.0,25.47,1.0,300.0,46
3442683.0,55.0,3.0,160.0,99
3442743.0,23.0,8.0,850.0,83
3442753.0,260.0,4.0,81.0,24
3475713.0,49.72,4.0,160.0,31
3500119.0,125.0,3.0,607.0,0
3508041.0,743.4,11.0,1750.0,2
3508499.0,715.0,12.0,7689.0,2533
3508635.0,15.0,3.0,150.0,13
3540833.0,90.0,2.0,72.0,12
3540999.0,50.0,1.0,100.0,1
3541125.0,235.26,1.0,35.0,5
3555775.0,20.0,2.0,100.0,40
3574093.0,17.91,1.0,18.0,2
3607185.0,22.63,1.0,25.0,8
3639096.0,20.0,5.0,174.0,7
3639206.0,20.0,6.0,520.0,85
3672208.0,80.0,5.0,2500.0,30
3686802.0,69.88,1.0,300.0,113
3705162.0,40.54,3.0,130.0,10
3768836.0,525.3199999999999,2.0,200.0,18
3770608.0,14.15,1.0,50.0,15
,,,0.0,0
3779640.0,36.81,1.0,25.0,7
3803364.0,8.46,1.0,100.0,22
3868898.0,8.46,1.0,80.0,79
3869218.0,25.0,2.0,60.0,4
3869272.0,15.0,2.0,282.0,272
3901330.0,323.62,3.0,15.0,2
3911786.0,3300.0,11.0,5500000.0,0
3934678.0,10.0,2.0,45.0,11
3999686.0,32.0,4.0,37.0,37
4000040.0,2167.0,22.0,129.0,114
4000358.0,40.0,8.0,742.0,70
4033190.0,310.0,5.0,132.0,34
4131508.0,39.55,4.0,42.0,41
4163442.0,5988.110000000001,4.0,27.0,4
4163710.0,113.0,1.0,80.0,2
4163800.0,30.0,2.0,300.0,19
4196212.0,1342.9799999999996,18.0,18.0,18
4196276.0,20.0,1.0,125.0,71
4196656.0,10.0,2.0,50.0,46
4229438.0,16.92,2.0,50.0,8
4261898.0,92.7,2.0,43.0,2
4261976.0,97.4,4.0,380.0,213
4262122.0,87.78999999999999,3.0,250.0,52
4262266.0,135.0,3.0,200.0,15
4262412.0,8.75,1.0,218.0,218
4294906.0,100.0,1.0,11.0,0
4360356.0,858.2,1.0,2.0,2
4360460.0,145.0,1.0,50.0,0
4360500.0,858.2,1.0,2.0,2
4391888.0,40.0,1.0,10.0,1
4393108.0,135.0,3.0,120.0,30
4393318.0,243.67000000000002,4.0,77.0,19
4393498.0,125.59,3.0,37.0,14
4393512.0,10.0,1.0,100.0,3
4420252.0,20.0,1.0,144.0,139
4425814.0,177.57,2.0,150.0,82
4426044.0,15.0,1.0,50.0,1
4458552.0,123.65,5.0,70.0,4
4458594.0,94.8,6.0,430.0,29
4458806.0,185.37,6.0,1095.0,66
4461708.0,54.9,7.0,395.0,52
4484084.0,13.18,2.0,85.0,24
4491834.0,766.1199999999999,4.0,240.0,2
4522430.0,13.18,1.0,20.0,4
4523834.0,46.26,1.0,300.0,0
4524022.0,20.0,1.0,250.0,250
4524276.0,1154.05,1.0,13.0,5
4557432.0,20.0,2.0,1180.0,8
4589966.0,17.91,1.0,40.0,8
4590026.0,,2.0,100.0,4
4615256.0,11.0,3.0,101.0,47
4655065.0,10.0,1.0,500.0,14
4655125.0,156.69,5.0,340.0,17
4655499.0,8.46,1.0,35.0,16
4697137.0,199.0,1.0,25.0,4
4740851.0,57.510000000000005,4.0,460.0,17
4753283.0,25.0,1.0,30.0,6
4753437.0,250.0,2.0,400.0,0
4753637.0,10.0,1.0,50.0,4
4753789.0,4.05,1.0,80.0,12
4753997.0,1537.2,2.0,119.0,116
4754083.0,200.0,2.0,350.0,0
4785771.0,142.0,3.0,100.0,0
4786329.0,599.0,2.0,250.0,0
4786653.0,35.0,1.0,40.0,31
4786847.0,168.0,2.0,300.0,2
4789939.0,216.05,3.0,72.0,19
4819263.0,25.0,2.0,300.0,83
4819555.0,31.0,2.0,100.0,41
4851637.0,1115.0,8.0,850.0,20
4865427.0,110.0,3.0,700.0,0
4884413.0,17.0,2.0,55.0,6
4884479.0,17.0,2.0,55.0,7
4894873.0,10.0,1.0,500.0,27
4932035.0,,1.0,500000.0,1
4950200.0,21.26,2.0,44.0,19
4950282.0,85.0,2.0,180.0,0
4950378.0,697.33,4.0,630.0,129
4950476.0,60.0,1.0,100.0,23
4950598.0,375.0,1.0,1.0,1
5015634.0,193.75,2.0,800.0,279
5016054.0,19464.149999999998,15.0,926.0,285
5035790.0,195.0,13.0,22700.0,866
5037150.0,180.0,2.0,80.0,0
5048134.0,20.0,1.0,9.0,9
5048170.0,345.77,2.0,25.0,20
,,,0.0,0
5048486.0,250.0,2.0,240.0,0
5080954.0,2775.0,6.0,600.0,1
5081020.0,30.0,1.0,100.0,6
5081352.0,1593.32,3.0,66.0,2
5095768.0,22.63,1.0,125.0,87
5113690.0,90.0,3.0,144.0,26
5114238.0,,1.0,30.0,1
5114418.0,130.3,2.0,12.0,5
5137108.0,13.45,1.0,8.0,0
5146642.0,234.26999999999998,3.0,105.0,43
5147258.0,43000.0,11.0,1100.0,3
5163502.0,215.12,6.0,602.0,71
5172308.0,81.73,1.0,26.0,25
5179846.0,93.51,1.0,5.0,1
5183254.0,357.12,2.0,180.0,4
5188674.0,49.0,1.0,15.0,2
5212210.0,1667.8000000000002,10.0,53.0,3
5232326.0,43725.0,8.0,917.0,140
5244890.0,45.0,1.0,30.0,2
5244930.0,45.0,1.0,30.0,2
5245200.0,50.0,1.0,200.0,2
5245564.0,36.0,8.0,2401.0,642
5268044.0,30.0,1.0,200.0,4
5276026.0,470.0,2.0,22.0,15
5277502.0,54.42,3.0,250.0,60
5277878.0,668.5,13.0,5700.0,2
5277950.0,,1.0,0.0,0
5277984.0,,1.0,0.0,0
5278136.0,15.15,5.0,1350.0,63
5310564.0,6.57,1.0,40.0,40
5310614.0,20.0,1.0,200.0,10
5325206.0,472.55,1.0,20.0,3
5352472.0,35.0,3.0,500.0,2
,,,0.0,0
5376116.0,18.0,2.0,70.0,11
5376222.0,25.0,3.0,50.0,13
5376262.0,361.57,1.0,9.0,9
5376504.0,49.72,2.0,80.0,22
5390724.0,20.0,2.0,1100.0,231
5408742.0,15.0,2.0,35.0,29
5408810.0,297.8,7.0,137.0,50
5409294.0,7.16,2.0,400.0,59
5416446.0,10.0,1.0,500.0,117
5434422.0,46.35,1.0,15.0,8
5441324.0,40.0,3.0,350.0,28
5441698.0,50.0,3.0,190.0,67
5442028.0,,1.0,100.0,0
5442032.0,77.78,4.0,850.0,213
5442166.0,280.28,21.0,2368.0,421
5507638.0,342.0,8.0,225.0,6
5539776.0,13.45,1.0,16.0,0
5539918.0,8.46,2.0,50.0,25
5540338.0,165.0,1.0,62.0,2
5540384.0,44.0,3.0,3000.0,5
5540488.0,,2.0,4000.0,11
5572430.0,175.0,3.0,160.0,76
5573126.0,20.0,1.0,100.0,2
5585564.0,10.92,2.0,200.0,1
5592052.0,111.5,2.0,30.0,3
5605966.0,45.26,2.0,40.0,38
5625544.0,93.25,2.0,370.0,236
5636408.0,55.71,1.0,6.0,6
5638156.0,223.35,3.0,17.0,3
5638390.0,,2.0,200.0,103
5670752.0,158.66,2.0,200.0,63
5670934.0,7.0,1.0,500.0,13
5703652.0,15.0,2.0,200.0,27
5736454.0,65.73,3.0,120.0,16
5769107.0,74.21,1.0,18.0,14
5769341.0,74.21,1.0,18.0,18
5769733.0,420.0,4.0,450.0,179
5772983.0,22.51,2.0,200.0,54
5777761.0,36.81,1.0,75.0,34
5794807.0,4.05,1.0,225.0,37
5794839.0,32.0,2.0,1800.0,26
5801841.0,847.0,3.0,60.0,1
5801985.0,36.28,4.0,239.0,154
5802139.0,41.53,1.0,20.0,1
5822239.0,150.0,4.0,500.0,2
5834921.0,42.0,1.0,5.0,1
5838499.0,120.0,10.0,3050.0,1803
5848727.0,100.0,4.0,50.0,2
5854867.0,1500.0,3.0,71.0,73
5871289.0,8.0,1.0,200.0,5
5900403.0,125.0,3.0,630.0,422
5900485.0,5.0,1.0,115.0,115
5933639.0,18.01,1.0,10.0,10
5947787.0,794.9,2.0,25.0,1
5965775.0,8.41,1.0,200.0,61
5965789.0,107.0,5.0,100.0,167
5966425.0,193.55,2.0,21.0,19
5998399.0,366.56,2.0,50.0,11
5999151.0,55.71,1.0,500.0,25
6031305.0,30.0,1.0,200.0,2
6031339.0,120.87,2.0,12.0,8
6062415.0,1000.0,1.0,100.0,58
6111575.0,36.81,1.0,50.0,10
6129495.0,46.35,1.0,10.0,1
6130103.0,32.24,1.0,25.0,1
6130201.0,12.0,3.0,2500.0,2
6130295.0,125.0,3.0,30.0,0
6160497.0,5.0,1.0,50.0,15
6162675.0,22.63,1.0,100.0,56
6162761.0,76.35,4.0,370.0,53
6163011.0,40.0,1.0,1.0,1
6171655.0,50.0,4.0,26.0,18
6193583.0,1995.0,1.0,40.0,9
6195093.0,8.0,1.0,200.0,24
6195257.0,71.72,3.0,450.0,85
6212651.0,0.9,1.0,12.0,6
6229351.0,,1.0,0.0,1
6242759.0,4.0,1.0,50.0,3
6293633.0,74.83000000000001,14.0,360.0,13
6294199.0,40.0,1.0,20.0,4
