approx_payout_date,country,currency,num_order,num_payouts,payout_type,previous_payouts,sale_duration,sale_duration2,show_map,user_age,venue_address,venue_name,fraud,event_id,cost,availability,quantity_total,quantity_sold
1352451600,GB,GBP,6,0,ACH,1,106.0,114,1,0,,Royal Military Academy Sandhurst,False,3900196.0,1635.0,4.0,35.0,9
1357430400,US,USD,23,43,CHECK,56,0.0,3,0,1065,,,False,3910444.0,380.0,3.0,800.0,37
1344787200,US,AUD,10,0,ACH,1,20.0,21,1,300,223 Belgrave Esplanade,Doltone House,False,3932568.0,22.51,1.0,60.0,13
1345708800,US,USD,27,1,ACH,6,7.0,7,1,235,"1188 Makawao, ave",Casanova bistro,False,3965018.0,15.0,1.0,200.0,50
1353556800,US,USD,10,5,ACH,16,116.0,116,1,137,4134 Dale Ridge Rd,Dean Acres,False,3965092.0,350.0,1.0,14.0,10
1344308400,CA,CAD,1,3,ACH,7,9.0,9,1,539,Patterson Ave,Central Park,False,3965432.0,100.0,1.0,10.0,7
1345183200,US,USD,22,0,ACH,6,19.0,19,1,280,800 E. Burnside,,False,3965640.0,115.0,3.0,640.0,31
1350604800,US,USD,204,8,CHECK,35,78.0,78,1,760,100 Frank W. Burr Boulevard,Marriott Teaneck at Glenpoint,False,3997696.0,75.0,1.0,350.0,240
1348026300,NL,EUR,7,11,ACH,65,48.0,48,1,130,31 Balkstraat,de Dansvloer,False,3997742.0,343.2000000000001,3.0,23.0,12
1351537200,GB,GBP,13,0,ACH,8,87.0,89,1,34,53 High St,Reigate Methodist Community Centre (behind Reigate Methodist Church),False,3998172.0,43.35,2.0,15.0,15
1344189600,US,USD,6,0,ACH,0,1.0,1,1,0,125 E. 11th Street,Webster Hall,True,3998400.0,100.0,1.0,22.0,0
1348365600,,AUD,12,0,ACH,4,46.0,46,1,473,50 View St,Basement on View,False,4031098.0,13.11,1.0,55.0,13
1346626800,GB,GBP,10,1,ACH,4,26.0,26,1,373,1 Brown Street,Site Gallery,False,4031106.0,15.0,1.0,12.0,12
1347679800,US,USD,54,0,CHECK,5,32.0,36,1,49,,"Sound of Freedom Golf Course, Marine Corps Air Station Cherry Point",False,4031124.0,243.72,2.0,440.0,53
1344409200,US,USD,4,0,ACH,0,0.0,0,1,537,,,True,4031234.0,300.0,1.0,20.0,6
1346121000,US,USD,13,42,ACH,136,15.0,15,1,129,500 Harrison Ave,Intelligent.ly Campus,False,4063948.0,30.0,1.0,60.0,19
1349827200,US,USD,5,9,ACH,32,54.0,55,1,1118,11200 Richmond Ave,Texas Training & Conference Center,False,4064066.0,14285.1,12.0,288.0,17
1352401200,US,USD,3,0,CHECK,7,84.0,84,1,6,1201 Pawlings Rd,The John James Audubon Center at Mill Grove,False,4096516.0,3.73,1.0,100.0,4
1347768000,US,USD,9,5,CHECK,9,27.0,27,0,529,260 Mall Blvd,Crowne Plaza Hotel Valley Forge,False,4113578.0,5.0,1.0,50.0,10
1348065000,US,USD,5,13,CHECK,32,24.0,24,1,1324,150 Verona Dr,,False,4128904.0,5.0,1.0,150.0,9
1353477600,US,USD,2,0,,0,87.0,87,1,0,4746 N Racine Ave,Riviera Theatre ,True,4159448.0,40.0,1.0,2.0,0
1351386000,US,USD,173,0,CHECK,1,57.0,59,0,794,75 S. West Temple,Salt Lake Mariott Downtown at City Creek,False,4194408.0,17.91,1.0,350.0,256
1351891800,US,USD,10,0,CHECK,1,60.0,64,1,0,5060 Shoreham Pl,Alliance Healthcare Foundation,False,4194996.0,93.51,2.0,30.0,27
1351053000,US,USD,1,2,CHECK,4,17.0,17,1,158,5416 Penn Ave S,In Season Restaurant,False,4227088.0,260.0,2.0,4.0,4
1359871200,US,USD,58,4,CHECK,82,152.0,152,1,100,36 Lakewood Drive,,False,4227516.0,,3.0,1050.0,336
1380236400,US,USD,41,1,CHECK,2,40.0,40,1,384,24600 Del Monte Dr,Valencia Summit Clubhouse,False,4227994.0,80.0,2.0,56.0,44
1352577600,AU,AUD,9,15,ACH,25,63.0,63,1,473,15 Cross Road,The Monastery,False,4259940.0,300.0,2.0,30.0,13
1348916400,US,USD,0,0,,0,,20,1,7,526 E Hospital St,Live Oak MIssionary Baptist Church,True,4260346.0,15.0,2.0,2000.0,0
1349244000,US,USD,4,14,ACH,81,19.0,24,1,797,700 Prospect St,Museum of Contemporary Art in La Jolla,False,4260408.0,200.0,2.0,200.0,8
1356155100,US,USD,1,21,ACH,47,9.0,9,1,318,80 St Marks Pl,Theatre 80,False,4292658.0,390.01,8.0,310.0,1
1350862200,GB,GBP,6,0,ACH,7,39.0,39,1,1,1 Addington Square,Cambridge House,False,4292660.0,45.7,2.0,40.0,9
1367121600,DE,EUR,5,0,ACH,1,38.0,39,1,1197,6 Neue Promenade,ProjektZentrum Berlin of Stiftung Mercator,False,4292670.0,707.4999999999999,4.0,85.0,47
1354833000,US,USD,19,95,ACH,152,85.0,85,1,450,Druid Pointe,Quality Care for Children - Metro Atlanta ,False,4292688.0,35.0,1.0,35.0,35
1349910000,US,USD,1,93,CHECK,193,28.0,28,1,505,12520 Ulmerton Road,Pinellas County Extension,False,4292908.0,8.46,1.0,100.0,2
1349211600,US,USD,66,18,CHECK,34,16.0,16,1,602,6410 E. Chapman Avenue,,False,4325494.0,66.9,4.0,175.0,99
1352872800,US,USD,27,104,CHECK,232,58.0,58,1,1462,24700 McBean Parkway,"CalArts, The Sharon Disney Lund Dance Theater",False,4325524.0,9.42,3.0,125.0,69
1350675000,AU,AUD,4,0,ACH,1,29.0,29,1,0,Sheoak Avenue,Cummins House,False,4358498.0,25.0,1.0,40.0,5
1349415000,US,USD,1,1,ACH,52,14.0,14,1,542,1717 N Harwood St,Dallas Museum of Art ,False,4359070.0,6.0,2.0,70.0,2
1351116000,US,USD,44,15,CHECK,26,24.0,30,1,944,NC Central University,Michaux School of Education Building,False,4390954.0,64.17,2.0,200.0,51
1349496000,US,USD,2,0,CHECK,3,10.0,11,1,1091,1431 Del Paso Blvd,,False,4391370.0,25.0,1.0,175.0,6
1379044800,US,USD,15,0,ACH,1,75.0,80,1,274,515 John Wesley Dobbs Avenue Northeast,Helene S. Mills Senior Multipurpose Facility,False,4391524.0,325.0,6.0,270.0,26
1360216800,US,USD,23,3,CHECK,4,29.0,29,1,1184,122 East Culver St. ,Cutler-Plotkin Jewish Heritage Center,False,4391654.0,26.37,2.0,70.0,23
1351656000,US,USD,9,0,ACH,7,30.0,30,1,21,Lyme Art Association,Preview Party 2012,False,4422364.0,70.26,1.0,50.0,14
1354833000,US,USD,26,1,ACH,2,68.0,68,0,259,11608 Electron Dr,The Energy Pros,False,4423882.0,55.71,1.0,46.0,46
1349986800,US,USD,1,1069,ACH,1666,12.0,12,0,1463,8400 Manatee Ave W,,False,4424320.0,340.74,4.0,18.0,5
1354167000,GB,GBP,20,20,ACH,85,59.0,59,1,1126,Chantry Rd,St Columba Church,False,4428918.0,94.8,6.0,422.0,22
1354849200,US,USD,14,0,ACH,2,35.0,35,1,30,421 Columbus Ave,Grand Haven Community Center,False,4445872.0,68.89,2.0,400.0,16
1351562400,US,USD,5,8,ACH,21,9.0,9,0,214,1450 Ala Moana Blvd,Pearl Ultralounge,False,4457214.0,5.0,2.0,100.0,22
1357882200,US,USD,193,0,CHECK,1,80.0,94,1,0,4101 Freeland Ave,Mishkan Shalom Synagogue,False,4489314.0,50.0,6.0,1950.0,821
1360186200,CA,CAD,48,72,ACH,104,122.0,122,1,817,612 Spadina Crescent E,Sheraton Cavalier - Centre Room,False,4489446.0,82.08,3.0,250.0,96
1350354600,,USD,6,0,ACH,1,8.0,8,1,0,Webster St,Cerruit Cellars,False,4489514.0,68.89,2.0,200.0,8
1352952000,US,USD,28,0,ACH,2,38.0,38,1,162,279 Montauk Highway,Parrish Art Museum,False,4489666.0,25.0,2.0,155.0,107
1362958200,GB,GBP,3,7,ACH,11,151.0,151,1,190,,London/ South East venue to be confirmed,False,4522092.0,184.82,2.0,140.0,1
1351042200,US,USD,8,11,ACH,22,13.0,13,0,637,Ashe Cultural Arts Center,,False,4522666.0,35.0,1.0,20.0,8
1351914300,US,USD,5,5,ACH,6,17.0,19,1,282,1640 Ocean Park Blvd.,Santa Monica Yoga,False,4554838.0,10.35,1.0,24.0,5
1351911600,US,USD,5,14,ACH,16,18.0,18,1,479,643 Emerson St,Buca Di Beppo,False,4565802.0,100.0,2.0,16.0,6
1353888000,GB,GBP,24,0,ACH,11,40.0,40,1,0,1 Weir Road,Vantage House,True,4571224.0,150.0,1.0,100.0,0
1354600800,US,USD,29,0,CHECK,1,45.0,45,1,0,384 Boylston St,Poe's Kitchen at The Rattlesnake ,False,4588328.0,20.0,2.0,400.0,43
1351515600,CA,CAD,12,0,ACH,0,8.0,8,1,0,"600 Queens Quay W, Suite 103,toronto",empire sandy,True,4598566.0,50.0,1.0,200.0,0
1366329600,US,USD,24,1,ACH,3,141.0,178,1,0,11767 Harbor Blvd,Embassy Suites Anaheim South,False,4620496.0,484.69,2.0,150.0,29
1353299400,US,USD,5,5,ACH,9,27.0,27,1,1178,4750 N Central Ave,"Landmark Towers, Resident's Center (behind Maize’s Café)",False,4620752.0,5.0,1.0,50.0,5
1353544200,US,USD,19,603,ACH,1282,25.0,25,1,594,10 E. 21st St,General Assembly West,False,4653063.0,40.0,1.0,35.0,22
1354856400,US,USD,31,2,CHECK,5,37.0,37,1,215,110 Warren St,"Bradley Hall Theatre, 3rd Floor, Rutgers-Newark",False,4653343.0,88.0,8.0,240.0,45
1367631000,US,USD,7,1,ACH,2,18.0,18,1,171,1701 20th Street Northwest,Fraser Mansion,False,4653425.0,40.0,3.0,160.0,13
1374879600,CA,CAD,10,331,ACH,394,270.0,270,1,797,3005 119 Street NW,Providence Renewal Centre,False,4664005.0,234.01,1.0,12.0,12
1351839300,US,USD,251,22,ACH,27,0.0,2,1,315,,,False,4685879.0,208.0,22.0,34200.0,1611
1355196600,US,USD,86,5,ACH,10,41.0,41,1,463,"1801 13th Street, Suite 400",Sterling Rice Group ,False,4685883.0,57.67,6.0,221.0,162
1355097600,US,USD,4,0,CHECK,0,40.0,40,1,20,,,True,4686063.0,46.26,2.0,200.0,0
1354240800,CA,CAD,75,0,ACH,2,15.0,30,1,272,50 Stone road East,Rozanski Hall @ University of Guelph,False,4686211.0,22.51,1.0,100.0,69
1359075600,US,USD,33,1,ACH,2,79.0,84,1,0,620 Jones St,Jones,False,4686369.0,5057.8,3.0,40.0,30
1352101200,VN,USD,1,0,ACH,1,-1094.0,-1094,1,0,,,True,4713253.0,5.01,2.0,199.0,1
1353196800,GB,GBP,2,0,ACH,0,4.0,4,1,0,Middle Aston,Middle Aston House,True,4782445.0,310.0,1.0,150.0,0
1358055000,GB,GBP,14,1,ACH,47,60.0,60,1,895,7 Ashley St,Rokpa House,False,4784193.0,8.75,1.0,25.0,16
1355889600,US,USD,23,0,CHECK,9,28.0,30,1,607,200 Rialto Pl,Hilton Rialto Melbourne,False,4816963.0,31.09,2.0,350.0,112
1370496600,AU,AUD,29,8,ACH,10,80.0,122,1,76,186 Given Terrace,Sit Down Comedy Club,False,4831555.0,27.5,1.0,73.0,73
1359075600,GB,GBP,8,3,ACH,8,65.0,65,1,350,95-99 Lancaster Gate,The Columbia Hotel,False,4833345.0,97.0,1.0,25.0,9
1358919000,CA,CAD,33,2,ACH,5,61.0,61,1,152,101 Riel Dr,Enjoy Centre - Park Room,False,4850067.0,10.39,1.0,150.0,86
1355720400,US,USD,20,0,CHECK,2,15.0,20,1,1498,360 Pine Street ,Credo,False,4879677.0,50.0,1.0,85.0,25
1359585000,GB,GBP,15,28,ACH,55,64.0,64,1,759,85 Maple Rd,The French Table,False,4883155.0,50.0,2.0,24.0,19
1355814000,US,USD,2,2,ACH,14,16.0,16,1,1160,2150 Harbor Island Drive,Tom Ham's Lighthouse,False,4905731.0,110.0,2.0,60.0,2
1356069600,AU,AUD,1,0,ACH,1,18.0,18,1,0,,"The marquee, SALT Central Park",True,4915481.0,163.51,1.0,400.0,1
1357470000,,USD,14,0,CHECK,1,33.0,34,1,0,941 W Randolph,Porkchop,False,4915489.0,190.0,2.0,200.0,22
1362006000,GB,GBP,39,0,ACH,50,81.0,81,1,568,Benfield Road,Benfield Centre for Sporting Excellence,False,4926261.0,75.0,5.0,348.0,54
1386633600,VN,USD,1,0,ACH,0,0.0,0,0,0,,,True,4948410.0,90.0,1.0,90.0,0
1363980600,GB,GBP,1,5,ACH,149,104.0,104,1,490,,Bank Tube Station,False,4948714.0,15.15,3.0,45.0,4
1358559000,GB,EUR,5,8,ACH,18,40.0,40,1,426,Sutton Cross,,False,4948778.0,250.0,2.0,30.0,5
1379037600,US,USD,84,0,ACH,1,276.0,278,1,0,3359 W 115th St,115 Bourbon Street,False,4955936.0,30.0,1.0,1000.0,136
1369188000,AU,AUD,43,5,ACH,11,161.0,161,1,928,"Level 2, 710 Collins Street",,False,4981268.0,35.62,2.0,70.0,55
1359000000,US,USD,15,818,ACH,1113,43.0,43,0,1046,2563 15th Street,Sipping N' Painting Highland ,False,4981324.0,36.81,1.0,40.0,27
1376611200,US,USD,1,59,CHECK,72,247.0,247,1,806,3599 University Blvd. South,Brooks Rehabilitation Hospital ,False,4981422.0,350.0,3.0,50.0,7
1360195200,US,USD,35,71,CHECK,88,55.0,55,1,1224,1001 Marquette Ave.,,False,4981556.0,256.3,8.0,2850.0,61
1357447500,US,USD,16,331,ACH,1407,25.0,25,1,633,200 North Greensboro Street,DSI Comedy Theater,False,4982290.0,32.32,4.0,282.0,65
1361767200,GB,GBP,171,0,ACH,1,69.0,70,1,0,66 Portland Place,Royal Institute of British Architects,False,5013550.0,40.0,2.0,380.0,314
1370230200,GB,GBP,22,8,ACH,149,41.0,41,1,625,,St Paul's Tube Station (exit 2),False,5013634.0,,1.0,25.0,22
1368428400,GB,GBP,1,1,ACH,11,11.0,11,0,42,,Venue TBC,False,5014170.0,8.75,1.0,100.0,2
1361250000,GB,GBP,5,3,ACH,5,63.0,63,1,112,1 Eastgate St,The Fox Inn,False,5014204.0,6.01,1.0,25.0,5
1357480800,US,USD,1,1,ACH,15,19.0,19,1,481,170 West 233rd Street,RAINE NY,False,5014326.0,25.0,1.0,100.0,2
1359676800,MY,USD,0,0,,0,,40,1,9,,,True,,,,0.0,0
1358830800,,CAD,82,20,ACH,30,29.0,30,1,587,220 4 Ave SW,The International Hotel,False,5047004.0,10.0,2.0,250.0,127
1360137300,US,USD,26,13,CHECK,27,0.0,0,0,739,,,False,5047008.0,20.0,1.0,300.0,26
1363903200,US,USD,15,10,ACH,23,36.0,54,1,427,2260 Jimmy Durante Blvd,Del Mar Fairgrounds,False,5062712.0,73.0,4.0,4000.0,26
1357801200,US,USD,3,13,ACH,27,13.0,13,1,226,840 Marietta St,Acoustix Lounge,False,5079274.0,160.0,6.0,641.0,193
1359853200,CA,CAD,35,54,ACH,78,37.0,37,1,869,"7 Scarfe Court, Suite 100",Nova Scotia Association of Realtors,False,5079990.0,102.93,2.0,150.0,34
1359186900,AU,AUD,7,7,ACH,15,15.0,15,1,180,20-26 Canterbury Rd,Canterbury-Hurlstone Park RSL Club,False,5145440.0,424.38,2.0,210.0,8
1360881000,GB,GBP,2,0,,0,10.0,10,1,0,3rd Floor,Carter Brown Training,True,5177448.0,140.0,1.0,15.0,0
1362700800,CA,CAD,9,38,ACH,142,52.0,52,1,412,,Leighton Art Centre Weaving Studio,False,5177690.0,75.0,1.0,12.0,12
1359523800,GB,GBP,2,0,ACH,2,15.0,15,1,391,Great Hall,,False,5177762.0,15.0,2.0,200.0,3
1370559600,US,USD,8,3,ACH,5,3.0,3,0,848,,,False,5177902.0,503.0,4.0,210.0,6
1367452800,CA,CAD,20,1,ACH,8,105.0,105,1,1282,333 4 Avenue Southwest,The Metropolitan Conference Centre  ,False,5188410.0,2590.0,2.0,80.0,38
1360911600,US,USD,51,0,ACH,3,27.0,27,1,100,,Father Luke's Room @McMennamin's,False,5210482.0,75.0,2.0,150.0,108
1358992800,GB,GBP,1,5,ACH,36,4.0,4,0,198,,,False,5215628.0,332.8,1.0,1.0,1
1380927600,US,USD,196,29,ACH,30,254.0,254,1,203,2 West Spain Street,Sonoma Barracks - Sonoma Plaza,False,5243246.0,439.07,5.0,1200.0,542
1366956000,US,USD,6,0,CHECK,1,94.0,94,0,0,,"Bozeman, Montana",False,5243284.0,26.52,1.0,100.0,8
1365724800,US,USD,102,0,ACH,2,67.0,80,1,0,60 Progress Dr  ,Manchester Brazilian Jiu Jitsu,False,5243382.0,380.0,7.0,500.0,110
1367193600,US,USD,23,135,ACH,162,92.0,92,1,876,3111 N Western Ave,Constellation - The New Home for Links Hall ,False,5269072.0,22.0,2.0,120.0,31
1359698400,GB,GBP,33,0,,0,6.0,6,0,0,,Luton Fitzroy,True,5275710.0,10.0,1.0,1000.0,0
1365651000,,USD,67,0,ACH,3,64.0,64,1,11,115 Lincoln Ave,Lincoln Ave Elementary,False,5276326.0,25.53,3.0,200.0,146
1369990800,CA,CAD,100,0,ACH,1,114.0,124,1,0,1900 Trans-Canada Highway,Hampton Inn and Suites,False,5286582.0,760.0,8.0,1200.0,127
1366774200,US,USD,13,71,ACH,86,86.0,86,1,684,347 West 36th Street,TDC headquarters,False,5297616.0,38.73,3.0,85.0,14
1362331800,US,USD,19,5,ACH,26,34.0,34,1,1276,3320 North Ravenswood Avenue,Mac 'n Cheese Productions,False,5308976.0,8.46,1.0,20.0,29
1371272400,US,USD,50,79,ACH,92,134.0,135,1,399,Randall's Island,,False,5309184.0,12505.6,8.0,57.0,47
1367535600,GB,GBP,8,8,ACH,27,75.0,75,1,871,Church of St Edmund the King,,False,5341940.0,37.15,1.0,25.0,16
1366173000,US,USD,129,3,ACH,5,71.0,71,1,568,4545 Williams Blvd ,The Pontchartain Center,False,5374176.0,10.0,1.0,2500.0,297
1362691800,,USD,11,0,CHECK,1,31.0,31,1,132,Address will be sent via e-mail,Private Garage,False,5374424.0,18.02,1.0,1.0,16
1363856400,CA,CAD,4,0,ACH,3,44.0,44,1,0,386 Carlaw Avenue,House of Moments,False,5374490.0,55.0,1.0,20.0,9
1360242000,US,USD,1,0,ACH,0,0.0,1,1,0,2040 Saint Charles Avenue,EIFFEL SOCIETY,False,5383644.0,130.0,2.0,200.0,0
1361347200,GB,GBP,4,0,ACH,1,13.0,13,1,0,Theobald's Ln,CHESHUNT COUNTRY CLUB,True,5396756.0,80.0,1.0,100.0,4
1371186000,US,USD,1,0,ACH,2,125.0,125,1,0,1037 Eastman St,Bethlehem Family Life Center,False,5406814.0,20.0,1.0,200.0,5
1371272400,US,USD,1,1,ACH,2,126.0,126,0,0,Athens Tech Drive,Elberton Middle School,False,5406892.0,20.0,1.0,200.0,4
1368662400,AU,AUD,2,0,ACH,3,38.0,38,1,58,29-31 Alfreda St,Titan Fitness Coogee,False,5406904.0,1161.9299999999996,4.0,60.0,2
1363573800,NZ,NZD,219,4,ACH,12,37.0,37,1,1116,The Domain,Auckland Museum Events Centre,False,5406982.0,20.5,3.0,550.0,423
1360566000,GB,GBP,2,0,ACH,0,2.0,2,1,0,10 Margaret Stree,10 Margaret Stree,True,5407050.0,105.0,2.0,60.0,0
1362096000,US,USD,32,0,ACH,2,20.0,20,1,359,17111 Misty Creek Drive,Spring Creek Oaks Clubhouse 1,False,5407430.0,346.68,3.0,80.0,34
1368417600,US,USD,61,11,ACH,18,51.0,51,1,430,100 S. Eola Drive,The Abbey,False,5423232.0,276.0,4.0,800.0,105
1362976200,GB,GBP,5,27,ACH,56,27.0,27,1,223,Abbey Business Stadium,Cheltenham Town Football Club,False,5434074.0,53.53,2.0,60.0,11
1364508000,CA,CAD,6,5,ACH,9,40.0,45,1,344,118 James Street North,,False,5439674.0,40.0,1.0,30.0,6
1367028000,US,USD,16,134,ACH,162,72.0,72,1,895,3111 N Western Ave,Constellation - The New Home for Links Hall ,False,5440318.0,,5.0,300.0,29
1368756000,US,USD,10,20,ACH,50,84.0,87,1,103,401 E 65th St,Amelia Earhart Park,False,5505044.0,135.0,3.0,4900.0,14
1364706000,US,USD,2,0,,0,40.0,40,1,0,117 South Matthisen Avenue,Falke Hall,True,5505502.0,,1.0,500.0,0
1362600000,US,USD,4,3,CHECK,15,16.0,16,1,236,1402 Corinth Street,Dallas Small Business Development Center,False,5505840.0,17.91,1.0,20.0,4
1363237200,US,USD,16,20,ACH,215,20.0,20,1,659,1238 Massachusetts Ave,The Comedy Studio,False,5537968.0,12.0,1.0,40.0,40
1365224400,US,USD,3,40,ACH,215,43.0,43,1,659,1238 Massachusetts Ave,The Comedy Studio,False,5538084.0,10.0,1.0,40.0,6
1364619600,US,USD,16,34,ACH,215,36.0,36,1,659,1238 Massachusetts Avenue,The Comedy Studio,False,5538114.0,10.0,1.0,40.0,36
1363321800,US,USD,7,9,CHECK,15,17.0,21,1,351,5317 Washington Ave,Kung Fu Saloon Houston ,False,5538364.0,40.0,2.0,40.0,12
1362970800,US,USD,14,26,CHECK,48,13.0,13,1,947,1300 Bank Street,Mustang Alley's,False,5570618.0,36.81,1.0,120.0,16
1371713400,US,USD,4,9,ACH,65,2.0,2,1,0,1179 South Hairston Road,Karma Bistro & Bar,False,5570996.0,205.0,7.0,1225.0,515
1366887600,US,USD,472,338,ACH,618,58.0,58,1,265,2424 Swiss Ave,Lizard Lounge,False,5571112.0,135.0,6.0,1230.0,737
1364706000,FR,EUR,47,0,ACH,1,33.0,33,1,0,chemin de la Quille,IAE Aix en Provence,False,5571294.0,50.39000000000001,3.0,140.0,51
1363930200,US,USD,9,32,ACH,115,24.0,24,1,182,2318 Central Ave,The World Theatre,False,5571446.0,5.0,1.0,400.0,25
1367958600,US,USD,2,0,ACH,1,54.0,66,1,0,419 N Elgin Ave,Mt. Zion Baptist Church Family Life Center,False,5614288.0,1818.36,7.0,580.0,3
1370719800,US,USD,48,2,ACH,22,95.0,97,1,5,Prairie Star Pkwy,St. James Academy,False,5636660.0,149.22,2.0,200.0,73
1363753800,AU,AUD,38,15,ACH,16,15.0,16,1,883,395 Oxford St,Paddington Uniting Church,False,5636980.0,36.61,1.0,80.0,66
1372284000,US,USD,1,0,ACH,1,102.0,102,1,0,1788 Sans Souci Blvd,Live! Modern School of Music,False,5654252.0,659.35,1.0,20.0,2
1367812800,CA,CAD,50,0,ACH,2,48.0,60,1,0,1150 Queen St W.,,False,5669346.0,234.01,2.0,100.0,102
1367539200,US,USD,1,2,ACH,123,47.0,57,1,927,16272 Beach Boulevard,Total Wine & More,False,5669720.0,13.18,1.0,25.0,3
1379098800,US,USD,6,0,CHECK,1,179.0,182,0,0,2600 Tiburon Blvd E,"The Ritz-Carlton Golf Resort, Naples",False,5702034.0,5500.0,3.0,270.0,6
1366914600,US,USD,2,2,ACH,5,46.0,46,1,46,900 Highway 114,La Madeleine Country French Cafe,False,5702302.0,84.9,2.0,8.0,2
1368754200,US,USD,73,5,ACH,8,67.0,67,1,1786,West Street,"Franklin Patterson Hall, Hampshire College",False,5702468.0,114.15,6.0,700.0,149
1366929000,,USD,35,17,ACH,62,45.0,45,1,183,1520 2nd St,General Assembly LA ,False,5728998.0,70.0,2.0,200.0,43
1364283000,GB,GBP,64,0,ACH,1,13.0,13,1,0,3 Russell Square,Hotel Russell,False,5734470.0,75.0,2.0,70.0,70
1366599600,US,USD,16,0,ACH,3,29.0,32,1,8,3500 Northwest Expressway,On The Border Mexican Grill,False,5735050.0,76.44999999999997,2.0,70.0,17
1388995200,US,USD,1,2,CHECK,5,224.0,299,1,275,2905 Hwy 76,Americana Theater,False,5739940.0,46.21,2.0,200.0,2
1394766000,US,USD,134,83,ACH,89,363.0,363,1,458,201 Waterfront Street,Gaylord National Hotel,False,5750885.0,5623.480000000001,32.0,56700.0,172
1366178400,FR,EUR,25,0,ACH,1,33.0,33,1,0,25 Place de la Cathédrale,Office du tourisme de Rouen,False,5767567.0,75.0,1.0,60.0,31
1366689600,AU,AUD,65,0,ACH,4,38.0,38,1,122,133 Castlereagh Street,Sydney University MBA School,False,5767907.0,10.0,1.0,150.0,128
1370595600,US,USD,1,1,ACH,3,83.0,83,1,8,336 U.S. 64,KELLY'S,False,5767947.0,10.0,1.0,200.0,2
1366074000,AU,AUD,14,4,ACH,10,31.0,31,1,880,131 Macquarie Street,Level Fourteen,False,5772731.0,241.07,2.0,100.0,18
1374019200,AU,AUD,12,4,ACH,7,122.0,122,1,138,24 Birdwood Ln,SoundHub,False,5788459.0,495.0,5.0,51.0,16
1365742800,CA,CAD,24,0,ACH,1,22.0,22,1,547,	315 Carrall St,Nelson the Seagull ,False,5800601.0,20.0,1.0,60.0,57
1363802400,US,USD,1,7,ACH,33,1.0,1,1,922,1225 West Beaver Street,,False,5832923.0,13.18,1.0,25.0,1
1367208000,AU,AUD,18,0,ACH,2,33.0,38,0,167,,,False,5866317.0,10.0,1.0,30.0,26
1370149200,AU,AUD,15,0,ACH,2,72.0,72,1,2,33 Ardlie St,Best Western Airport Motel & Convention Centre,False,5866337.0,50.71,2.0,110.0,26
1364452200,,GBP,4,0,ACH,0,1.0,1,0,2,,,True,5898495.0,,1.0,5000.0,0
1379631600,US,USD,5,11,ACH,16,179.0,179,1,309,,"Rockcliff entrance of the Jordanelle, Park City, Utah.",False,5898675.0,300.0,3.0,300.0,5
1372408200,US,USD,2,1,ACH,2,95.0,95,1,0,3 North Columbus Boulevard,Benjamin Franklin Yachts ,False,5898761.0,75.0,1.0,50.0,3
1364511600,GB,GBP,9,0,ACH,0,3.0,3,1,0,,11 Redcliffe Road,True,5898765.0,,1.0,40.0,0
1366970400,,USD,1,0,ACH,1,30.0,30,1,0,5 BILTMORE AVENUE,TIMOS HOUSE,False,5931025.0,5.0,1.0,125.0,1
1373043600,US,USD,28,6,CHECK,7,100.0,100,1,1,8098 Hawthorn Trail Northwest,Horseshoe Bay Lodge,False,5931053.0,210.78000000000003,4.0,300.0,81
1366849800,US,USD,12,8,ACH,12,29.0,29,1,955,1101 Brickell Ave.,Pipeline Brickell,False,5931439.0,55.0,2.0,30.0,14
1369528200,GB,GBP,1,53,ACH,96,55.0,60,1,527,14 Chapelfield North,,False,5931521.0,6.4,1.0,25.0,13
1364621400,US,USD,1,0,CHECK,1,3.0,3,1,308,177 Prince St,The Museum of Interesting Things - the loft in soho,False,5942303.0,5.0,1.0,100.0,1
1365724800,US,USD,56,26,CHECK,39,14.0,14,1,1318,,Malibu Dude Ranch ,False,5963055.0,3.73,1.0,49.0,49
1366081200,US,USD,10,6,ACH,14,18.0,18,1,155,295 Main Street,The Bookworm of Edwards,False,5963993.0,77.35,5.0,125.0,31
1366768800,CA,CAD,7,13,ACH,40,23.0,23,1,258,2883 Sunridge Way Northeast,Maple Leaf Storage,False,5996579.0,35.62000000000001,2.0,100.0,22
1366322400,US,USD,1,91,CHECK,143,18.0,18,1,728,650 W Shaw ,Whole Foods Market Fresno ,False,5996581.0,24.52,1.0,16.0,2
1371533400,GB,GBP,17,5,ACH,7,73.0,73,1,445,36 Bell Street,Blackfriars,False,6062559.0,3.0,2.0,85.0,53
1372797000,US,USD,45,32,ACH,36,60.0,60,1,844,3100 West McCormick Street,Newman University Dugan-Gorges Conference Center,False,6062717.0,550.0,6.0,210.0,85
1366513200,US,USD,5,1,ACH,4,14.0,14,1,340,925 W. 9th Avenue,Renegade Brewing Company,False,6078609.0,20.0,1.0,10.0,10
1366394100,US,USD,6,409,CHECK,656,10.0,10,1,1475,204 Passaic Avenue,Jumpnasium,False,6127825.0,9.95,1.0,35.0,12
1366758000,US,USD,2,42,ACH,90,14.0,14,0,447,,,False,6127937.0,,1.0,100.0,1
1366974000,,USD,7,0,ACH,1,13.0,13,0,0,,,False,6160693.0,110.0,2.0,350.0,28
